ID	Start	End	Text
11730-2	555171	555174	ешь
11730-3	555175	555178	вот
11730-4	555179	555182	эту
11730-5	555183	555187	кучу
11730-6	555188	555197	собачьего
11730-7	555198	555204	дерьма
11731-0	555207	555212	еврей
11731-1	555213	555218	после
11731-2	555219	555237	непродолжительного
11731-3	555238	555246	раздумья
11731-4	555247	555253	решает
11731-5	555255	555258	что
11731-6	555259	555264	жизнь
11731-7	555265	555273	все-таки
11731-8	555274	555280	дороже
11732-0	555285	555291	Гитлер
11732-1	555293	555298	глядя
11732-2	555299	555301	на
11732-3	555302	555307	такой
11732-4	555308	555317	спектакль
11732-5	555318	555326	начинает
11732-6	555327	555330	так
11732-7	555331	555335	дико
11732-8	555336	555341	ржать
11732-9	555343	555346	что
11732-10	555347	555353	роняет
11732-11	555354	555362	пистолет
11733-0	555364	555369	Еврей
11733-1	555371	555387	воспользовавшись
11733-2	555388	555397	ситуацией
11733-3	555399	555402	тут
11733-4	555403	555405	же
11733-5	555406	555415	подбирает
11733-6	555416	555424	пистолет
11733-7	555426	555436	наставляет
11733-8	555437	555440	его
11733-9	555441	555443	на
11733-10	555444	555451	Гитлера
11733-11	555452	555453	и
11733-12	555454	555464	заставляет
11733-13	555465	555468	его
11733-14	555469	555475	доесть
11733-15	555476	555478	то
11733-16	555480	555483	что
11733-17	555484	555490	только
11733-18	555491	555494	что
11733-19	555495	555497	ел
11733-20	555498	555500	он
11733-21	555501	555504	сам
11734-0	555506	555513	Гитлеру
11734-1	555514	555519	жизнь
11734-2	555520	555524	тоже
11734-3	555525	555531	дорога
11734-4	555533	555534	и
11734-5	555535	555537	он
11734-6	555538	555549	подчиняется
11734-7	555551	555552	а
11734-8	555553	555558	Абрам
11734-9	555559	555565	быстро
11734-10	555566	555577	запрыгивает
11734-11	555578	555579	в
11734-12	555580	555592	гитлеровский
11734-13	555593	555603	автомобиль
11734-14	555604	555605	и
11734-15	555606	555610	дает
11734-16	555611	555615	деру
11734-17	555616	555618	от
11734-18	555619	555624	греха
11734-19	555625	555633	подальше
11735-0	555636	555642	Бросив
11735-1	555643	555648	тачку
11735-2	555649	555654	через
11735-3	555655	555664	несколько
11735-4	555665	555674	кварталов
11735-5	555676	555678	он
11735-6	555679	555691	возвращается
11735-7	555692	555693	к
11735-8	555694	555698	себе
11735-9	555699	555704	домой
11735-10	555705	555706	и
11735-11	555707	555714	говорит
11735-12	555715	555719	жене
11736-0	555724	555726	Ни
11736-1	555727	555729	за
11736-2	555730	555733	что
11736-3	555734	555736	не
11736-4	555737	555748	догадаешься
11736-5	555750	555751	с
11736-6	555752	555755	кем
11736-7	555756	555757	я
11736-8	555758	555764	только
11736-9	555765	555768	что
11736-10	555769	555775	обедал
11737-0	555780	555786	Мамаша
11737-1	555787	555795	приводит
11737-2	555796	555800	свою
11737-3	555801	555810	18-летнюю
11737-4	555811	555815	дочь
11737-5	555816	555817	к
11737-6	555818	555823	врачу
11738-0	555828	555834	Доктор
11738-1	555836	555839	мою
11738-2	555840	555844	дочь
11738-3	555845	555854	постоянно
11738-4	555855	555861	тошнит
11739-0	555864	555868	Врач
11739-1	555869	555877	осмотрел
11739-2	555878	555884	девицу
11739-3	555885	555886	и
11739-4	555887	555894	говорит
11740-0	555898	555902	Ваша
11740-1	555903	555907	дочь
11740-2	555908	555917	беременна
11740-3	555919	555921	на
11740-4	555922	555927	пятом
11740-5	555928	555934	месяце
11741-0	555940	555942	Да
11741-1	555943	555945	вы
11741-2	555946	555949	что
11741-3	555951	555957	доктор
11741-4	555959	555962	моя
11741-5	555963	555967	дочь
11741-6	555968	555975	паинька
11741-7	555977	555980	она
11741-8	555981	555988	никогда
11741-9	555989	555991	не
11741-10	555992	555996	была
11741-11	555997	555998	с
11741-12	555999	556007	мужчиной
11742-0	556009	556015	Правда
11742-1	556016	556021	дочка
11743-0	556026	556030	Даже
11743-1	556031	556033	не
11743-2	556034	556044	целовалась
11743-3	556045	556047	ни
11743-4	556048	556052	разу
11744-0	556057	556064	говорит
11744-1	556065	556069	дочь
11745-0	556073	556074	У
11745-1	556075	556079	меня
11745-2	556080	556088	огромный
11745-3	556089	556093	опыт
11745-4	556094	556095	в
11745-5	556096	556100	этом
11745-6	556101	556105	деле
11745-7	556107	556108	и
11745-8	556109	556110	я
11745-9	556111	556119	уверенно
11745-10	556120	556127	заявляю
11745-11	556129	556132	что
11745-12	556133	556137	ваша
11745-13	556138	556142	дочь
11745-14	556145	556154	беременна
11746-0	556156	556158	Да
11746-1	556159	556162	нет
11746-2	556163	556165	же
11746-3	556167	556169	не
11746-4	556170	556175	может
11746-5	556176	556181	этого
11746-6	556182	556186	быть
11747-0	556188	556194	Доктор
11747-1	556195	556200	молча
11747-2	556201	556209	подходит
11747-3	556210	556211	к
11747-4	556212	556216	окну
11747-5	556217	556218	и
11747-6	556219	556227	начинает
11747-7	556228	556238	пристально
11747-8	556239	556247	смотреть
11747-9	556248	556249	в
11747-10	556250	556254	даль
11748-0	556257	556265	Проходит
11748-1	556266	556267	5
11748-2	556268	556273	минут
11749-0	556275	556279	Мать
11749-1	556280	556290	спрашивает
11749-2	556293	556299	Доктор
11749-3	556301	556307	что-то
11749-4	556308	556310	не
11749-5	556311	556314	так
11750-0	556318	556320	ух
11750-1	556322	556327	ебать
11750-2	556329	556332	кто
11750-3	556333	556338	здесь
11751-0	556344	556348	Папа
11751-1	556349	556350	с
11751-2	556351	556356	сыном
11751-3	556357	556364	однажды
11751-4	556365	556370	пошли
11751-5	556371	556372	в
11751-6	556373	556377	горы
11751-7	556379	556380	и
11751-8	556381	556384	сын
11751-9	556386	556396	ударившись
11751-10	556397	556402	ногой
11751-11	556403	556404	о
11751-12	556405	556411	камень
11751-13	556413	556420	крикнул
11752-0	556425	556432	А-а-а-а
11753-0	556435	556436	И
11753-1	556437	556438	с
11753-2	556439	556448	удивление
11753-3	556449	556455	слышит
11753-4	556456	556457	в
11753-5	556458	556463	ответ
11754-0	556468	556475	А-а-а-а
11755-0	556478	556485	Мальчик
11755-1	556486	556493	спросил
11756-0	556498	556501	Кто
11756-1	556502	556504	ты
11757-0	556507	556508	А
11757-1	556509	556512	ему
11757-2	556513	556514	в
11757-3	556515	556520	ответ
11758-0	556525	556528	Кто
11758-1	556529	556531	ты
11759-0	556534	556546	Разозлившись
11759-1	556547	556549	от
11759-2	556550	556556	такого
11759-3	556557	556563	ответа
11759-4	556565	556572	мальчик
11759-5	556573	556579	кричит
11760-0	556584	556586	Ты
11760-1	556587	556592	пидор
11761-0	556595	556596	А
11761-1	556597	556600	ему
11761-2	556601	556602	в
11761-3	556603	556608	ответ
11762-0	556613	556615	Ты
11762-1	556616	556621	пидор
11763-0	556624	556631	Мальчик
11763-1	556632	556642	спрашивает
11763-2	556643	556644	у
11763-3	556645	556649	отца
11764-0	556654	556657	Что
11764-1	556658	556668	происходит
11765-0	556671	556675	Отец
11765-1	556676	556685	улыбнулся
11765-2	556686	556687	и
11765-3	556688	556695	говорит
11765-4	556699	556704	Сынок
11765-5	556706	556708	ты
11765-6	556709	556714	пидор
11766-0	556716	556720	Гора
11766-1	556722	556731	подтверди
11767-0	556733	556734	И
11767-1	556735	556741	слышит
11767-2	556745	556756	Подтверждаю
11768-0	556763	556766	Чип
11768-1	556768	556770	ты
11768-2	556771	556774	что
11768-3	556776	556779	гей
11769-0	556784	556787	Нет
11770-0	556792	556797	Тогда
11770-1	556798	556803	зачем
11770-2	556804	556806	ты
11770-3	556807	556814	дрочишь
11770-4	556815	556822	Рокфору
11771-0	556827	556830	Дак
11771-1	556831	556832	я
11771-2	556833	556834	ж
11771-3	556835	556837	на
11771-4	556838	556843	Гайку
11772-0	556849	556853	Идет
11772-1	556854	556861	капитан
11772-2	556862	556868	Шепард
11772-3	556869	556871	по
11772-4	556872	556876	лесу
11773-0	556878	556883	Видит
11773-1	556884	556890	дерево
11773-2	556892	556893	в
11773-3	556894	556897	нем
11773-4	556898	556903	дупло
11774-0	556905	556913	Подходит
11774-1	556915	556925	засовывает
11774-2	556926	556930	руку
11774-3	556931	556932	в
11774-4	556933	556938	дупло
11775-0	556940	556944	Хуяк
11776-0	556948	556951	нет
11776-1	556952	556956	руки
11777-0	556958	556968	Засовывает
11777-1	556969	556975	вторую
11778-0	556977	556981	Хуяк
11779-0	556985	556991	второй
11779-1	556992	556995	нет
11780-0	556997	557002	Тогда
11780-1	557003	557005	он
11780-2	557006	557012	голову
11780-3	557013	557023	засовывает
11780-4	557024	557025	и
11780-5	557026	557030	орет
11781-0	557035	557038	I'm
11781-1	557039	557048	Commander
11781-2	557049	557056	Shepard
11781-3	557057	557060	and
11781-4	557061	557065	this
11781-5	557066	557068	is
11781-6	557069	557071	my
11781-7	557072	557081	favourite
11781-8	557082	557087	duplo
11781-9	557088	557090	on
11781-10	557091	557094	the
11781-11	557095	557102	Citadel
11782-0	557107	557115	Приходит
11782-1	557116	557121	мужик
11782-2	557122	557123	в
11782-3	557124	557130	детдом
11782-4	557132	557139	говорит
11782-5	557140	557150	воспиталке
11782-6	557153	557161	выберите
11782-7	557162	557168	десять
11782-8	557169	557174	самых
11782-9	557175	557183	красивых
11782-10	557185	557190	самых
11782-11	557191	557196	умных
11782-12	557198	557203	самых
11782-13	557204	557209	самых
11782-14	557210	557219	мальчиков
11782-15	557220	557221	и
11782-16	557222	557231	поставьте
11782-17	557232	557234	их
11782-18	557235	557236	в
11782-19	557237	557240	ряд
11782-20	557243	557244	и
11782-21	557245	557251	кидает
11782-22	557252	557254	ей
11782-23	557255	557261	стопку
11782-24	557262	557267	денег
11783-0	557270	557280	Воспиталка
11783-1	557281	557289	приводит
11783-2	557290	557295	детей
11783-3	557297	557303	ставит
11783-4	557304	557306	их
11783-5	557308	557313	мужик
11783-6	557314	557322	подходит
11783-7	557323	557324	к
11783-8	557325	557332	первому
11783-9	557334	557341	достает
11783-10	557342	557350	пистолет
11783-11	557351	557352	и
11783-12	557353	557360	убивает
11784-0	557362	557372	Воспиталка
11784-1	557373	557383	охреневшая
11784-2	557384	557389	стоит
11784-3	557390	557391	в
11784-4	557392	557396	шоке
11785-0	557399	557404	Мужик
11785-1	557405	557413	подходит
11785-2	557414	557415	к
11785-3	557416	557426	следующему
11785-4	557428	557429	к
11785-5	557430	557440	следующему
11785-6	557442	557443	к
11785-7	557444	557454	следующему
11785-8	557456	557460	всех
11785-9	557461	557468	убивает
11786-0	557470	557477	Повсюду
11786-1	557478	557485	ошметки
11786-2	557487	557497	воспиталка
11786-3	557498	557499	в
11786-4	557500	557508	припадке
11786-5	557509	557513	орет
11786-6	557515	557517	не
11786-7	557518	557526	понимает
11786-8	557528	557531	что
11786-9	557532	557542	происходит
11786-10	557544	557549	мужик
11786-11	557550	557558	подходит
11786-12	557559	557560	к
11786-13	557561	557571	последнему
11786-14	557572	557578	пацану
11786-15	557581	557584	бет
11786-16	557585	557588	его
11786-17	557589	557590	и
11786-18	557591	557598	убивает
11787-0	557601	557611	Воспиталка
11787-1	557612	557615	уже
11787-2	557616	557624	обмякшая
11787-3	557625	557635	спрашивает
11787-4	557638	557643	Зачем
11787-5	557644	557646	вы
11787-6	557647	557650	это
11787-7	557651	557658	сделали
11788-0	557662	557663	А
11788-1	557664	557669	мужик
11788-2	557670	557678	отвечает
11788-3	557681	557694	Представляешь
11788-4	557695	557698	как
11788-5	557699	557700	у
11788-6	557701	557711	последнего
11788-7	557712	557716	очко
11788-8	557717	557724	сжалось
11789-0	557730	557734	Seen
11789-1	557735	557739	hard
11789-2	557741	557746	right
11790-0	557748	557752	I'll
11790-1	557753	557757	tell
11790-2	557758	557761	you
11791-0	557763	557771	Idleness
11791-1	557772	557774	is
11791-2	557775	557778	the
11791-3	557779	557786	devil's
11791-4	557787	557796	plaything
11791-5	557798	557800	at
11791-6	557801	557806	first
11792-0	557808	557810	At
11792-1	557811	557817	second
11792-2	557819	557823	love
11792-3	557824	557830	sports
11793-0	557832	557837	There
11793-1	557838	557840	is
11793-2	557841	557843	no
11793-3	557844	557848	need
11793-4	557849	557852	for
11793-5	557853	557856	the
11793-6	557857	557864	corners
11793-7	557865	557867	to
11793-8	557868	557873	smoke
11793-9	557875	557877	to
11793-10	557878	557883	smoke
11793-11	557885	557887	to
11793-12	557888	557898	masturbate
11793-13	557899	557902	and
11793-14	557903	557905	to
11793-15	557906	557916	masturbate
11793-16	557918	557923	which
